subject_id,action_id,sequence_dir,frame_index,depth_frame_path,cam_path,smpl_path,purpose
p000478,a000046,data_external/HuMMan/extracted/p000478_a000046,45,data_external/HuMMan/extracted/p000478_a000046/iphone_depth/iphone/000045.png,data_external/HuMMan/extracted/p000478_a000046/cameras.json,data_external/HuMMan/extracted/p000478_a000046/smpl_params.npz,sensor_acceptance_and_reconstruction
p000478,a000046,data_external/HuMMan/extracted/p000478_a000046,54,data_external/HuMMan/extracted/p000478_a000046/iphone_depth/iphone/000054.png,data_external/HuMMan/extracted/p000478_a000046/cameras.json,data_external/HuMMan/extracted/p000478_a000046/smpl_params.npz,sensor_acceptance_and_reconstruction
p000478,a000046,data_external/HuMMan/extracted/p000478_a000046,63,data_external/HuMMan/extracted/p000478_a000046/iphone_depth/iphone/000063.png,data_external/HuMMan/extracted/p000478_a000046/cameras.json,data_external/HuMMan/extracted/p000478_a000046/smpl_params.npz,sensor_acceptance_and_reconstruction
p000478,a000046,data_external/HuMMan/extracted/p000478_a000046,72,data_external/HuMMan/extracted/p000478_a000046/iphone_depth/iphone/000072.png,data_external/HuMMan/extracted/p000478_a000046/cameras.json,data_external/HuMMan/extracted/p000478_a000046/smpl_params.npz,sensor_acceptance_and_reconstruction
p000478,a000046,data_external/HuMMan/extracted/p000478_a000046,82,data_external/HuMMan/extracted/p000478_a000046/iphone_depth/iphone/000082.png,data_external/HuMMan/extracted/p000478_a000046/cameras.json,data_external/HuMMan/extracted/p000478_a000046/smpl_params.npz,sensor_acceptance_and_reconstruction
p000480,a000793,data_external/HuMMan/extracted/p000480_a000793,0,data_external/HuMMan/extracted/p000480_a000793/iphone_depth/iphone/000000.png,data_external/HuMMan/extracted/p000480_a000793/cameras.json,data_external/HuMMan/extracted/p000480_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000480,a000793,data_external/HuMMan/extracted/p000480_a000793,9,data_external/HuMMan/extracted/p000480_a000793/iphone_depth/iphone/000009.png,data_external/HuMMan/extracted/p000480_a000793/cameras.json,data_external/HuMMan/extracted/p000480_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000480,a000793,data_external/HuMMan/extracted/p000480_a000793,19,data_external/HuMMan/extracted/p000480_a000793/iphone_depth/iphone/000019.png,data_external/HuMMan/extracted/p000480_a000793/cameras.json,data_external/HuMMan/extracted/p000480_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000480,a000793,data_external/HuMMan/extracted/p000480_a000793,29,data_external/HuMMan/extracted/p000480_a000793/iphone_depth/iphone/000029.png,data_external/HuMMan/extracted/p000480_a000793/cameras.json,data_external/HuMMan/extracted/p000480_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000480,a000793,data_external/HuMMan/extracted/p000480_a000793,39,data_external/HuMMan/extracted/p000480_a000793/iphone_depth/iphone/000039.png,data_external/HuMMan/extracted/p000480_a000793/cameras.json,data_external/HuMMan/extracted/p000480_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000480,a000793,data_external/HuMMan/extracted/p000480_a000793,49,data_external/HuMMan/extracted/p000480_a000793/iphone_depth/iphone/000049.png,data_external/HuMMan/extracted/p000480_a000793/cameras.json,data_external/HuMMan/extracted/p000480_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000480,a000793,data_external/HuMMan/extracted/p000480_a000793,59,data_external/HuMMan/extracted/p000480_a000793/iphone_depth/iphone/000059.png,data_external/HuMMan/extracted/p000480_a000793/cameras.json,data_external/HuMMan/extracted/p000480_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000480,a000793,data_external/HuMMan/extracted/p000480_a000793,69,data_external/HuMMan/extracted/p000480_a000793/iphone_depth/iphone/000069.png,data_external/HuMMan/extracted/p000480_a000793/cameras.json,data_external/HuMMan/extracted/p000480_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000480,a000793,data_external/HuMMan/extracted/p000480_a000793,79,data_external/HuMMan/extracted/p000480_a000793/iphone_depth/iphone/000079.png,data_external/HuMMan/extracted/p000480_a000793/cameras.json,data_external/HuMMan/extracted/p000480_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000480,a000793,data_external/HuMMan/extracted/p000480_a000793,89,data_external/HuMMan/extracted/p000480_a000793/iphone_depth/iphone/000089.png,data_external/HuMMan/extracted/p000480_a000793/cameras.json,data_external/HuMMan/extracted/p000480_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000481,a000978,data_external/HuMMan/extracted/p000481_a000978,0,data_external/HuMMan/extracted/p000481_a000978/iphone_depth/iphone/000000.png,data_external/HuMMan/extracted/p000481_a000978/cameras.json,data_external/HuMMan/extracted/p000481_a000978/smpl_params.npz,sensor_acceptance_and_reconstruction
p000481,a000978,data_external/HuMMan/extracted/p000481_a000978,17,data_external/HuMMan/extracted/p000481_a000978/iphone_depth/iphone/000017.png,data_external/HuMMan/extracted/p000481_a000978/cameras.json,data_external/HuMMan/extracted/p000481_a000978/smpl_params.npz,sensor_acceptance_and_reconstruction
p000481,a000978,data_external/HuMMan/extracted/p000481_a000978,34,data_external/HuMMan/extracted/p000481_a000978/iphone_depth/iphone/000034.png,data_external/HuMMan/extracted/p000481_a000978/cameras.json,data_external/HuMMan/extracted/p000481_a000978/smpl_params.npz,sensor_acceptance_and_reconstruction
p000481,a000978,data_external/HuMMan/extracted/p000481_a000978,51,data_external/HuMMan/extracted/p000481_a000978/iphone_depth/iphone/000051.png,data_external/HuMMan/extracted/p000481_a000978/cameras.json,data_external/HuMMan/extracted/p000481_a000978/smpl_params.npz,sensor_acceptance_and_reconstruction
p000481,a000978,data_external/HuMMan/extracted/p000481_a000978,68,data_external/HuMMan/extracted/p000481_a000978/iphone_depth/iphone/000068.png,data_external/HuMMan/extracted/p000481_a000978/cameras.json,data_external/HuMMan/extracted/p000481_a000978/smpl_params.npz,sensor_acceptance_and_reconstruction
p000481,a000978,data_external/HuMMan/extracted/p000481_a000978,85,data_external/HuMMan/extracted/p000481_a000978/iphone_depth/iphone/000085.png,data_external/HuMMan/extracted/p000481_a000978/cameras.json,data_external/HuMMan/extracted/p000481_a000978/smpl_params.npz,sensor_acceptance_and_reconstruction
p000481,a000978,data_external/HuMMan/extracted/p000481_a000978,102,data_external/HuMMan/extracted/p000481_a000978/iphone_depth/iphone/000102.png,data_external/HuMMan/extracted/p000481_a000978/cameras.json,data_external/HuMMan/extracted/p000481_a000978/smpl_params.npz,sensor_acceptance_and_reconstruction
p000481,a000978,data_external/HuMMan/extracted/p000481_a000978,119,data_external/HuMMan/extracted/p000481_a000978/iphone_depth/iphone/000119.png,data_external/HuMMan/extracted/p000481_a000978/cameras.json,data_external/HuMMan/extracted/p000481_a000978/smpl_params.npz,sensor_acceptance_and_reconstruction
p000481,a000978,data_external/HuMMan/extracted/p000481_a000978,136,data_external/HuMMan/extracted/p000481_a000978/iphone_depth/iphone/000136.png,data_external/HuMMan/extracted/p000481_a000978/cameras.json,data_external/HuMMan/extracted/p000481_a000978/smpl_params.npz,sensor_acceptance_and_reconstruction
p000481,a000978,data_external/HuMMan/extracted/p000481_a000978,154,data_external/HuMMan/extracted/p000481_a000978/iphone_depth/iphone/000154.png,data_external/HuMMan/extracted/p000481_a000978/cameras.json,data_external/HuMMan/extracted/p000481_a000978/smpl_params.npz,sensor_acceptance_and_reconstruction
p000482,a000793,data_external/HuMMan/extracted/p000482_a000793,0,data_external/HuMMan/extracted/p000482_a000793/iphone_depth/iphone/000000.png,data_external/HuMMan/extracted/p000482_a000793/cameras.json,data_external/HuMMan/extracted/p000482_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000482,a000793,data_external/HuMMan/extracted/p000482_a000793,17,data_external/HuMMan/extracted/p000482_a000793/iphone_depth/iphone/000017.png,data_external/HuMMan/extracted/p000482_a000793/cameras.json,data_external/HuMMan/extracted/p000482_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000482,a000793,data_external/HuMMan/extracted/p000482_a000793,34,data_external/HuMMan/extracted/p000482_a000793/iphone_depth/iphone/000034.png,data_external/HuMMan/extracted/p000482_a000793/cameras.json,data_external/HuMMan/extracted/p000482_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000482,a000793,data_external/HuMMan/extracted/p000482_a000793,52,data_external/HuMMan/extracted/p000482_a000793/iphone_depth/iphone/000052.png,data_external/HuMMan/extracted/p000482_a000793/cameras.json,data_external/HuMMan/extracted/p000482_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000482,a000793,data_external/HuMMan/extracted/p000482_a000793,69,data_external/HuMMan/extracted/p000482_a000793/iphone_depth/iphone/000069.png,data_external/HuMMan/extracted/p000482_a000793/cameras.json,data_external/HuMMan/extracted/p000482_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000482,a000793,data_external/HuMMan/extracted/p000482_a000793,86,data_external/HuMMan/extracted/p000482_a000793/iphone_depth/iphone/000086.png,data_external/HuMMan/extracted/p000482_a000793/cameras.json,data_external/HuMMan/extracted/p000482_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000482,a000793,data_external/HuMMan/extracted/p000482_a000793,104,data_external/HuMMan/extracted/p000482_a000793/iphone_depth/iphone/000104.png,data_external/HuMMan/extracted/p000482_a000793/cameras.json,data_external/HuMMan/extracted/p000482_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000482,a000793,data_external/HuMMan/extracted/p000482_a000793,121,data_external/HuMMan/extracted/p000482_a000793/iphone_depth/iphone/000121.png,data_external/HuMMan/extracted/p000482_a000793/cameras.json,data_external/HuMMan/extracted/p000482_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000482,a000793,data_external/HuMMan/extracted/p000482_a000793,138,data_external/HuMMan/extracted/p000482_a000793/iphone_depth/iphone/000138.png,data_external/HuMMan/extracted/p000482_a000793/cameras.json,data_external/HuMMan/extracted/p000482_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000482,a000793,data_external/HuMMan/extracted/p000482_a000793,156,data_external/HuMMan/extracted/p000482_a000793/iphone_depth/iphone/000156.png,data_external/HuMMan/extracted/p000482_a000793/cameras.json,data_external/HuMMan/extracted/p000482_a000793/smpl_params.npz,sensor_acceptance_and_reconstruction
p000483,a000029,data_external/HuMMan/extracted/p000483_a000029,0,data_external/HuMMan/extracted/p000483_a000029/iphone_depth/iphone/000000.png,data_external/HuMMan/extracted/p000483_a000029/cameras.json,data_external/HuMMan/extracted/p000483_a000029/smpl_params.npz,sensor_acceptance_and_reconstruction
p000483,a000029,data_external/HuMMan/extracted/p000483_a000029,6,data_external/HuMMan/extracted/p000483_a000029/iphone_depth/iphone/000006.png,data_external/HuMMan/extracted/p000483_a000029/cameras.json,data_external/HuMMan/extracted/p000483_a000029/smpl_params.npz,sensor_acceptance_and_reconstruction
p000483,a000029,data_external/HuMMan/extracted/p000483_a000029,13,data_external/HuMMan/extracted/p000483_a000029/iphone_depth/iphone/000013.png,data_external/HuMMan/extracted/p000483_a000029/cameras.json,data_external/HuMMan/extracted/p000483_a000029/smpl_params.npz,sensor_acceptance_and_reconstruction
p000483,a000029,data_external/HuMMan/extracted/p000483_a000029,20,data_external/HuMMan/extracted/p000483_a000029/iphone_depth/iphone/000020.png,data_external/HuMMan/extracted/p000483_a000029/cameras.json,data_external/HuMMan/extracted/p000483_a000029/smpl_params.npz,sensor_acceptance_and_reconstruction
p000483,a000029,data_external/HuMMan/extracted/p000483_a000029,26,data_external/HuMMan/extracted/p000483_a000029/iphone_depth/iphone/000026.png,data_external/HuMMan/extracted/p000483_a000029/cameras.json,data_external/HuMMan/extracted/p000483_a000029/smpl_params.npz,sensor_acceptance_and_reconstruction
p000483,a000029,data_external/HuMMan/extracted/p000483_a000029,33,data_external/HuMMan/extracted/p000483_a000029/iphone_depth/iphone/000033.png,data_external/HuMMan/extracted/p000483_a000029/cameras.json,data_external/HuMMan/extracted/p000483_a000029/smpl_params.npz,sensor_acceptance_and_reconstruction
p000483,a000029,data_external/HuMMan/extracted/p000483_a000029,40,data_external/HuMMan/extracted/p000483_a000029/iphone_depth/iphone/000040.png,data_external/HuMMan/extracted/p000483_a000029/cameras.json,data_external/HuMMan/extracted/p000483_a000029/smpl_params.npz,sensor_acceptance_and_reconstruction
p000483,a000029,data_external/HuMMan/extracted/p000483_a000029,46,data_external/HuMMan/extracted/p000483_a000029/iphone_depth/iphone/000046.png,data_external/HuMMan/extracted/p000483_a000029/cameras.json,data_external/HuMMan/extracted/p000483_a000029/smpl_params.npz,sensor_acceptance_and_reconstruction
p000483,a000029,data_external/HuMMan/extracted/p000483_a000029,53,data_external/HuMMan/extracted/p000483_a000029/iphone_depth/iphone/000053.png,data_external/HuMMan/extracted/p000483_a000029/cameras.json,data_external/HuMMan/extracted/p000483_a000029/smpl_params.npz,sensor_acceptance_and_reconstruction
p000483,a000029,data_external/HuMMan/extracted/p000483_a000029,60,data_external/HuMMan/extracted/p000483_a000029/iphone_depth/iphone/000060.png,data_external/HuMMan/extracted/p000483_a000029/cameras.json,data_external/HuMMan/extracted/p000483_a000029/smpl_params.npz,sensor_acceptance_and_reconstruction
p000484,a001036,data_external/HuMMan/extracted/p000484_a001036,0,data_external/HuMMan/extracted/p000484_a001036/iphone_depth/iphone/000000.png,data_external/HuMMan/extracted/p000484_a001036/cameras.json,data_external/HuMMan/extracted/p000484_a001036/smpl_params.npz,sensor_acceptance_and_reconstruction
p000484,a001036,data_external/HuMMan/extracted/p000484_a001036,30,data_external/HuMMan/extracted/p000484_a001036/iphone_depth/iphone/000030.png,data_external/HuMMan/extracted/p000484_a001036/cameras.json,data_external/HuMMan/extracted/p000484_a001036/smpl_params.npz,sensor_acceptance_and_reconstruction
p000484,a001036,data_external/HuMMan/extracted/p000484_a001036,60,data_external/HuMMan/extracted/p000484_a001036/iphone_depth/iphone/000060.png,data_external/HuMMan/extracted/p000484_a001036/cameras.json,data_external/HuMMan/extracted/p000484_a001036/smpl_params.npz,sensor_acceptance_and_reconstruction
p000484,a001036,data_external/HuMMan/extracted/p000484_a001036,90,data_external/HuMMan/extracted/p000484_a001036/iphone_depth/iphone/000090.png,data_external/HuMMan/extracted/p000484_a001036/cameras.json,data_external/HuMMan/extracted/p000484_a001036/smpl_params.npz,sensor_acceptance_and_reconstruction
p000484,a001036,data_external/HuMMan/extracted/p000484_a001036,120,data_external/HuMMan/extracted/p000484_a001036/iphone_depth/iphone/000120.png,data_external/HuMMan/extracted/p000484_a001036/cameras.json,data_external/HuMMan/extracted/p000484_a001036/smpl_params.npz,sensor_acceptance_and_reconstruction
p000484,a001036,data_external/HuMMan/extracted/p000484_a001036,150,data_external/HuMMan/extracted/p000484_a001036/iphone_depth/iphone/000150.png,data_external/HuMMan/extracted/p000484_a001036/cameras.json,data_external/HuMMan/extracted/p000484_a001036/smpl_params.npz,sensor_acceptance_and_reconstruction
p000484,a001036,data_external/HuMMan/extracted/p000484_a001036,180,data_external/HuMMan/extracted/p000484_a001036/iphone_depth/iphone/000180.png,data_external/HuMMan/extracted/p000484_a001036/cameras.json,data_external/HuMMan/extracted/p000484_a001036/smpl_params.npz,sensor_acceptance_and_reconstruction
p000484,a001036,data_external/HuMMan/extracted/p000484_a001036,210,data_external/HuMMan/extracted/p000484_a001036/iphone_depth/iphone/000210.png,data_external/HuMMan/extracted/p000484_a001036/cameras.json,data_external/HuMMan/extracted/p000484_a001036/smpl_params.npz,sensor_acceptance_and_reconstruction
p000484,a001036,data_external/HuMMan/extracted/p000484_a001036,240,data_external/HuMMan/extracted/p000484_a001036/iphone_depth/iphone/000240.png,data_external/HuMMan/extracted/p000484_a001036/cameras.json,data_external/HuMMan/extracted/p000484_a001036/smpl_params.npz,sensor_acceptance_and_reconstruction
p000484,a001036,data_external/HuMMan/extracted/p000484_a001036,270,data_external/HuMMan/extracted/p000484_a001036/iphone_depth/iphone/000270.png,data_external/HuMMan/extracted/p000484_a001036/cameras.json,data_external/HuMMan/extracted/p000484_a001036/smpl_params.npz,sensor_acceptance_and_reconstruction
p000486,a000792,data_external/HuMMan/extracted/p000486_a000792,0,data_external/HuMMan/extracted/p000486_a000792/iphone_depth/iphone/000000.png,data_external/HuMMan/extracted/p000486_a000792/cameras.json,data_external/HuMMan/extracted/p000486_a000792/smpl_params.npz,sensor_acceptance_and_reconstruction
p000486,a000792,data_external/HuMMan/extracted/p000486_a000792,7,data_external/HuMMan/extracted/p000486_a000792/iphone_depth/iphone/000007.png,data_external/HuMMan/extracted/p000486_a000792/cameras.json,data_external/HuMMan/extracted/p000486_a000792/smpl_params.npz,sensor_acceptance_and_reconstruction
p000486,a000792,data_external/HuMMan/extracted/p000486_a000792,14,data_external/HuMMan/extracted/p000486_a000792/iphone_depth/iphone/000014.png,data_external/HuMMan/extracted/p000486_a000792/cameras.json,data_external/HuMMan/extracted/p000486_a000792/smpl_params.npz,sensor_acceptance_and_reconstruction
p000486,a000792,data_external/HuMMan/extracted/p000486_a000792,21,data_external/HuMMan/extracted/p000486_a000792/iphone_depth/iphone/000021.png,data_external/HuMMan/extracted/p000486_a000792/cameras.json,data_external/HuMMan/extracted/p000486_a000792/smpl_params.npz,sensor_acceptance_and_reconstruction
p000486,a000792,data_external/HuMMan/extracted/p000486_a000792,28,data_external/HuMMan/extracted/p000486_a000792/iphone_depth/iphone/000028.png,data_external/HuMMan/extracted/p000486_a000792/cameras.json,data_external/HuMMan/extracted/p000486_a000792/smpl_params.npz,sensor_acceptance_and_reconstruction
p000486,a000792,data_external/HuMMan/extracted/p000486_a000792,36,data_external/HuMMan/extracted/p000486_a000792/iphone_depth/iphone/000036.png,data_external/HuMMan/extracted/p000486_a000792/cameras.json,data_external/HuMMan/extracted/p000486_a000792/smpl_params.npz,sensor_acceptance_and_reconstruction
p000486,a000792,data_external/HuMMan/extracted/p000486_a000792,43,data_external/HuMMan/extracted/p000486_a000792/iphone_depth/iphone/000043.png,data_external/HuMMan/extracted/p000486_a000792/cameras.json,data_external/HuMMan/extracted/p000486_a000792/smpl_params.npz,sensor_acceptance_and_reconstruction
p000486,a000792,data_external/HuMMan/extracted/p000486_a000792,50,data_external/HuMMan/extracted/p000486_a000792/iphone_depth/iphone/000050.png,data_external/HuMMan/extracted/p000486_a000792/cameras.json,data_external/HuMMan/extracted/p000486_a000792/smpl_params.npz,sensor_acceptance_and_reconstruction
p000486,a000792,data_external/HuMMan/extracted/p000486_a000792,57,data_external/HuMMan/extracted/p000486_a000792/iphone_depth/iphone/000057.png,data_external/HuMMan/extracted/p000486_a000792/cameras.json,data_external/HuMMan/extracted/p000486_a000792/smpl_params.npz,sensor_acceptance_and_reconstruction
p000486,a000792,data_external/HuMMan/extracted/p000486_a000792,65,data_external/HuMMan/extracted/p000486_a000792/iphone_depth/iphone/000065.png,data_external/HuMMan/extracted/p000486_a000792/cameras.json,data_external/HuMMan/extracted/p000486_a000792/smpl_params.npz,sensor_acceptance_and_reconstruction
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,0,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000000.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,1,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000001.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,2,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000002.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,3,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000003.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,4,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000004.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,5,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000005.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,6,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000006.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,7,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000007.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,8,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000008.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,9,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000009.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,10,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000010.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,11,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000011.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,12,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000012.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,13,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000013.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,14,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000014.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,15,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000015.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,16,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000016.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,17,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000017.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,18,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000018.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,19,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000019.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,20,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000020.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,21,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000021.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,22,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000022.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,23,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000023.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,24,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000024.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,25,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000025.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,26,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000026.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,27,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000027.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,28,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000028.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,29,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000029.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,30,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000030.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
p000438,a000040,data_external/HuMMan/extracted/p000438_a000040,31,data_external/HuMMan/extracted/p000438_a000040/iphone_depth/iphone/000031.png,data_external/HuMMan/extracted/p000438_a000040/cameras.json,data_external/HuMMan/extracted/p000438_a000040/smpl_params.npz,temporal_stability
